index,epsilon,pvalue,product,gene
NTC_357,-0.00111733333333,0.033724459853,-0.00164477611717,NTC
NTC_1168,-0.127125,0.970456947568,-0.00165564122841,NTC
SGPL1,-0.0160366666667,0.788310721045,-0.00165662883249,SGPL1
NTC_2055,-0.0540366666667,0.931136171204,-0.0016744235062,NTC
SGK1_P2,-0.00199266666667,0.140981069479,-0.00169543891096,SGK1
NTC_781,-0.0189256666667,0.809765367431,-0.00173436325956,NTC
PADI6,-0.325036666667,0.987688080806,-0.00174875810262,PADI6
MARK2_P1,-0.0194833333333,0.812158579991,-0.00176049769748,MARK2
NTC_280,-0.41472,0.990150314799,-0.00178282741507,NTC
NTC_2072,-0.03792,0.896864575381,-0.00179259707203,NTC
EPHA8,-0.132573333333,0.967996326084,-0.00187276948576,EPHA8
NTC_1103,-0.0157333333333,0.757605598034,-0.00189676071242,NTC
FGF4,-0.19659,0.977840515387,-0.00191320844322,FGF4
NTC_1240,-0.06672,0.936044061931,-0.00191511136141,NTC
IDH3A_P1,-0.01392,0.722649344826,-0.00196372762326,IDH3A
NTC_350,-0.0326666666667,0.86763887574,-0.00201425923751,NTC
NTC_450,-0.117156666667,0.960616264722,-0.00204439137308,NTC
NTC_725,-0.0580266666667,0.92132842666,-0.00206490962434,NTC
ESD,-0.0500133333333,0.90908580795,-0.00207030804006,ESD
RAB9A,-0.01366,0.704234681294,-0.00208018019487,RAB9A
HLA-DQA2,-0.00725333333333,0.510940458731,-0.00211528747059,HLA-DQA2
NTC_302,-0.139886666667,0.965535950017,-0.00213069095344,NTC
SERPINB3,-0.08628,0.943410451275,-0.0021828250595,SERPINB3
PGA3,-0.0337233333333,0.855512477341,-0.00228555345924,PGA3
NTC_448,-0.0332066666667,0.85309103273,-0.00229141351801,NTC
NTC_2082,-0.131416666667,0.960616264722,-0.0022932292908,NTC
NTC_1851,-0.0170933333333,0.734241201619,-0.00229326294797,NTC
NTC_1987,-0.016771,0.729596917114,-0.00229623517088,NTC
NTC_1379,-0.0220766666667,0.785936218999,-0.00230949963604,NTC
NTC_1028,-0.02396,0.800211186859,-0.00231921734142,NTC
NTC_2281,-0.00680366666667,0.455138216381,-0.00232587901251,NTC
NTC_2289,-0.0713466666667,0.926230897649,-0.00237446955635,NTC
STRADB,-0.0133466666667,0.663444061119,-0.00237831846498,STRADB
SLC8A1_P1,-0.045126,0.884667953269,-0.00240159238895,SLC8A1
NTC_1707,-0.0176233333333,0.729596917114,-0.00241293410221,NTC
NTC_2363,-0.0117163333333,0.621445645666,-0.00242055756774,NTC
NTC_773,-0.0573066666667,0.906639678085,-0.00243927422328,NTC
NTC_2448,-0.0883633333333,0.936044061931,-0.00253635526977,NTC
ARF4,-0.471773333333,0.987688080806,-0.00253822883347,ARF4
NTC_5,-0.0231966666667,0.776459078492,-0.00254888285433,NTC
NTC_722,-0.197453333333,0.970456947568,-0.00257157820534,NTC
NTC_175,-0.00615666666667,0.380758552361,-0.00258180021702,NTC
NTC_567,-0.119053333333,0.950781578876,-0.0026095587284,NTC
PRKCDBP,-0.226149333333,0.972917905024,-0.00269656033148,PRKCDBP
NTC_2220,-0.63922,0.990150314799,-0.00274792375642,NTC
INSR,-0.85522,0.992612660851,-0.00275397058712,INSR
PDC,-0.0475066666667,0.87493007771,-0.00275665287861,PDC
NTC_2205,-0.00275766666667,0.0993391393388,-0.00276560766289,NTC
NTC_1598,-0.64999,0.990150314799,-0.00279422258758,NTC
"PPP1R1C_ENST00000409137.3,ENST00000409702.1,ENST00000452904.1",-0.05788,0.894423281878,-0.00280468563858,PPP1R1C
TNK2_P2,-0.00398433333333,0.193835263596,-0.00283910529029,TNK2
NTC_1911,-0.0184966666667,0.701944467745,-0.00284288669783,NTC
NTC_2446,-0.441516666667,0.985225941268,-0.00285403507802,NTC
NTC_1664,-0.0248123333333,0.767015098812,-0.00285828370468,NTC
SLC6A7,-0.0446533333333,0.860359158481,-0.00291676528425,SLC6A7
NTC_1510,-0.0327733333333,0.814553206834,-0.00291946630293,NTC
NTC_2029,-0.02615,0.771732860816,-0.00294273812925,NTC
PGLYRP3_ENST00000290722.1,-0.0922133333333,0.928683261568,-0.00296303405516,PGLYRP3
DCLK3,-0.0202766666667,0.713421140759,-0.00297365478814,DCLK3
